name,port,protocol
epicon,2912,UDP
boosterware,2913,TCP
boosterware,2913,UDP
gamelobby,2914,TCP
gamelobby,2914,UDP
tksocket,2915,TCP
tksocket,2915,UDP
elvin-server,2916,TCP
elvin_server,2916,TCP
elvin-server,2916,UDP
elvin_server,2916,UDP
elvin-client,2917,TCP
elvin_client,2917,TCP
elvin-client,2917,UDP
elvin_client,2917,UDP
kastenchasepad,2918,TCP
kastenchasepad,2918,UDP
roboer,2919,TCP
roboer,2919,UDP
roboeda,2920,TCP
roboeda,2920,UDP
cesdcdman,2921,TCP
cesdcdman,2921,UDP
cesdcdtrn,2922,TCP
cesdcdtrn,2922,UDP
wta-wsp-wtp-s,2923,TCP
wta-wsp-wtp-s,2923,UDP
precise-vip,2924,TCP
precise-vip,2924,UDP
mobile-file-dl,2926,TCP
mobile-file-dl,2926,UDP
unimobilectrl,2927,TCP
unimobilectrl,2927,UDP
redstone-cpss,2928,TCP
redstone-cpss,2928,UDP
amx-webadmin,2929,TCP
amx-webadmin,2929,UDP
amx-weblinx,2930,TCP
amx-weblinx,2930,UDP
circle-x,2931,TCP
circle-x,2931,UDP
incp,2932,TCP
incp,2932,UDP
4-tieropmgw,2933,TCP
4-tieropmgw,2933,UDP
4-tieropmcli,2934,TCP
4-tieropmcli,2934,UDP
qtp,2935,TCP
qtp,2935,UDP
otpatch,2936,TCP
otpatch,2936,UDP
pnaconsult-lm,2937,TCP
pnaconsult-lm,2937,UDP
sm-pas-1,2938,TCP
sm-pas-1,2938,UDP
sm-pas-2,2939,TCP
sm-pas-2,2939,UDP
sm-pas-3,2940,TCP
sm-pas-3,2940,UDP
sm-pas-4,2941,TCP
sm-pas-4,2941,UDP
sm-pas-5,2942,TCP
sm-pas-5,2942,UDP
ttnrepository,2943,TCP
ttnrepository,2943,UDP
megaco-h248,2944,TCP
megaco-h248,2944,UDP
megaco-h248,2944,SCTP
h248-binary,2945,TCP
h248-binary,2945,UDP
h248-binary,2945,SCTP
fjsvmpor,2946,TCP
fjsvmpor,2946,UDP
gpsd,2947,TCP
gpsd,2947,UDP
wap-push,2948,TCP
wap-push,2948,UDP
wap-pushsecure,2949,TCP
wap-pushsecure,2949,UDP
esip,2950,TCP
esip,2950,UDP
ottp,2951,TCP
ottp,2951,UDP
mpfwsas,2952,TCP
mpfwsas,2952,UDP
ovalarmsrv,2953,TCP
ovalarmsrv,2953,UDP
ovalarmsrv-cmd,2954,TCP
ovalarmsrv-cmd,2954,UDP
csnotify,2955,TCP
csnotify,2955,UDP
ovrimosdbman,2956,TCP
ovrimosdbman,2956,UDP
jmact5,2957,TCP
jmact5,2957,UDP
jmact6,2958,TCP
jmact6,2958,UDP
rmopagt,2959,TCP
rmopagt,2959,UDP
dfoxserver,2960,TCP
dfoxserver,2960,UDP
boldsoft-lm,2961,TCP
boldsoft-lm,2961,UDP
iph-policy-cli,2962,TCP
iph-policy-cli,2962,UDP
iph-policy-adm,2963,TCP
iph-policy-adm,2963,UDP
bullant-srap,2964,TCP
bullant-srap,2964,UDP
bullant-rap,2965,TCP
bullant-rap,2965,UDP
idp-infotrieve,2966,TCP
idp-infotrieve,2966,UDP
ssc-agent,2967,TCP
ssc-agent,2967,UDP
enpp,2968,TCP
enpp,2968,UDP
essp,2969,TCP
essp,2969,UDP
index-net,2970,TCP
index-net,2970,UDP
netclip,2971,TCP
netclip,2971,UDP
pmsm-webrctl,2972,TCP
pmsm-webrctl,2972,UDP
svnetworks,2973,TCP
svnetworks,2973,UDP
signal,2974,TCP
signal,2974,UDP
fjmpcm,2975,TCP
fjmpcm,2975,UDP
cns-srv-port,2976,TCP
cns-srv-port,2976,UDP
ttc-etap-ns,2977,TCP
ttc-etap-ns,2977,UDP
ttc-etap-ds,2978,TCP
ttc-etap-ds,2978,UDP
h263-video,2979,TCP
h263-video,2979,UDP
wimd,2980,TCP
wimd,2980,UDP
mylxamport,2981,TCP
mylxamport,2981,UDP
iwb-whiteboard,2982,TCP
iwb-whiteboard,2982,UDP
netplan,2983,TCP
netplan,2983,UDP
hpidsadmin,2984,TCP
hpidsadmin,2984,UDP
hpidsagent,2985,TCP
hpidsagent,2985,UDP
stonefalls,2986,TCP
stonefalls,2986,UDP
identify,2987,TCP
identify,2987,UDP
hippad,2988,TCP
hippad,2988,UDP
zarkov,2989,TCP
zarkov,2989,UDP
boscap,2990,TCP
boscap,2990,UDP
wkstn-mon,2991,TCP
wkstn-mon,2991,UDP
avenyo,2992,TCP
avenyo,2992,UDP
veritas-vis1,2993,TCP
veritas-vis1,2993,UDP
veritas-vis2,2994,TCP
veritas-vis2,2994,UDP
idrs,2995,TCP
idrs,2995,UDP
vsixml,2996,TCP
vsixml,2996,UDP
rebol,2997,TCP
rebol,2997,UDP
realsecure,2998,TCP
realsecure,2998,UDP
remoteware-un,2999,TCP
remoteware-un,2999,UDP
hbci,3000,TCP
hbci,3000,UDP
remoteware-cl,3000,TCP
remoteware-cl,3000,UDP
origo-native,3001,TCP
,3001,UDP
exlm-agent,3002,TCP
exlm-agent,3002,UDP
remoteware-srv,3002,TCP
remoteware-srv,3002,UDP
cgms,3003,TCP
cgms,3003,UDP
csoftragent,3004,TCP
csoftragent,3004,UDP
geniuslm,3005,TCP
geniuslm,3005,UDP
ii-admin,3006,TCP
ii-admin,3006,UDP
lotusmtap,3007,TCP
lotusmtap,3007,UDP
midnight-tech,3008,TCP
midnight-tech,3008,UDP
pxc-ntfy,3009,TCP
pxc-ntfy,3009,UDP
gw,3010,TCP
ping-pong,3010,UDP
trusted-web,3011,TCP
trusted-web,3011,UDP
twsdss,3012,TCP
twsdss,3012,UDP
gilatskysurfer,3013,TCP
gilatskysurfer,3013,UDP
broker-service,3014,TCP
broker_service,3014,TCP
broker-service,3014,UDP
broker_service,3014,UDP
nati-dstp,3015,TCP
nati-dstp,3015,UDP
notify-srvr,3016,TCP
notify_srvr,3016,TCP
notify-srvr,3016,UDP
notify_srvr,3016,UDP
event-listener,3017,TCP
event_listener,3017,TCP
event-listener,3017,UDP
event_listener,3017,UDP
srvc-registry,3018,TCP
srvc_registry,3018,TCP
srvc-registry,3018,UDP
srvc_registry,3018,UDP
resource-mgr,3019,TCP
resource_mgr,3019,TCP
resource-mgr,3019,UDP
resource_mgr,3019,UDP
cifs,3020,TCP
cifs,3020,UDP
agriserver,3021,TCP
agriserver,3021,UDP
csregagent,3022,TCP
csregagent,3022,UDP
magicnotes,3023,TCP
magicnotes,3023,UDP
nds-sso,3024,TCP
nds_sso,3024,TCP
nds-sso,3024,UDP
nds_sso,3024,UDP
arepa-raft,3025,TCP
arepa-raft,3025,UDP
agri-gateway,3026,TCP
agri-gateway,3026,UDP
LiebDevMgmt-C,3027,TCP
LiebDevMgmt_C,3027,TCP
LiebDevMgmt-C,3027,UDP
LiebDevMgmt_C,3027,UDP
LiebDevMgmt-DM,3028,TCP
LiebDevMgmt_DM,3028,TCP
LiebDevMgmt-DM,3028,UDP
LiebDevMgmt_DM,3028,UDP
LiebDevMgmt-A,3029,TCP
LiebDevMgmt_A,3029,TCP
LiebDevMgmt-A,3029,UDP
LiebDevMgmt_A,3029,UDP
arepa-cas,3030,TCP
arepa-cas,3030,UDP
eppc,3031,TCP
eppc,3031,UDP
redwood-chat,3032,TCP
redwood-chat,3032,UDP
pdb,3033,TCP
pdb,3033,UDP
osmosis-aeea,3034,TCP
osmosis-aeea,3034,UDP
fjsv-gssagt,3035,TCP
fjsv-gssagt,3035,UDP
hagel-dump,3036,TCP
hagel-dump,3036,UDP
hp-san-mgmt,3037,TCP
hp-san-mgmt,3037,UDP
santak-ups,3038,TCP
santak-ups,3038,UDP
cogitate,3039,TCP
cogitate,3039,UDP
tomato-springs,3040,TCP
tomato-springs,3040,UDP
di-traceware,3041,TCP
di-traceware,3041,UDP
journee,3042,TCP
journee,3042,UDP
brp,3043,TCP
brp,3043,UDP
epp,3044,TCP
epp,3044,UDP
responsenet,3045,TCP
responsenet,3045,UDP
di-ase,3046,TCP
di-ase,3046,UDP
hlserver,3047,TCP
hlserver,3047,UDP
pctrader,3048,TCP
pctrader,3048,UDP
nsws,3049,TCP
nsws,3049,UDP
gds-db,3050,TCP
gds_db,3050,TCP
gds-db,3050,UDP
gds_db,3050,UDP
galaxy-server,3051,TCP
galaxy-server,3051,UDP
apc-3052,3052,TCP
apc-3052,3052,UDP
dsom-server,3053,TCP
dsom-server,3053,UDP
amt-cnf-prot,3054,TCP
amt-cnf-prot,3054,UDP
policyserver,3055,TCP
policyserver,3055,UDP
cdl-server,3056,TCP
cdl-server,3056,UDP
goahead-fldup,3057,TCP
goahead-fldup,3057,UDP
videobeans,3058,TCP
videobeans,3058,UDP
qsoft,3059,TCP
qsoft,3059,UDP
interserver,3060,TCP
interserver,3060,UDP
cautcpd,3061,TCP
cautcpd,3061,UDP
ncacn-ip-tcp,3062,TCP
ncacn-ip-tcp,3062,UDP
ncadg-ip-udp,3063,TCP
ncadg-ip-udp,3063,UDP
rprt,3064,TCP
rprt,3064,UDP
slinterbase,3065,TCP
slinterbase,3065,UDP
netattachsdmp,3066,TCP
netattachsdmp,3066,UDP
fjhpjp,3067,TCP
fjhpjp,3067,UDP
ls3bcast,3068,TCP
ls3bcast,3068,UDP
ls3,3069,TCP
ls3,3069,UDP
mgxswitch,3070,TCP
mgxswitch,3070,UDP
csd-mgmt-port,3071,TCP
csd-mgmt-port,3071,UDP
csd-monitor,3072,TCP
csd-monitor,3072,UDP
vcrp,3073,TCP
vcrp,3073,UDP
xbox,3074,TCP
xbox,3074,UDP
orbix-locator,3075,TCP
orbix-locator,3075,UDP
orbix-config,3076,TCP
orbix-config,3076,UDP
orbix-loc-ssl,3077,TCP
orbix-loc-ssl,3077,UDP
orbix-cfg-ssl,3078,TCP
orbix-cfg-ssl,3078,UDP
lv-frontpanel,3079,TCP
lv-frontpanel,3079,UDP
stm-pproc,3080,TCP
stm_pproc,3080,TCP
stm-pproc,3080,UDP
stm_pproc,3080,UDP
tl1-lv,3081,TCP
tl1-lv,3081,UDP
tl1-raw,3082,TCP
tl1-raw,3082,UDP
tl1-telnet,3083,TCP
tl1-telnet,3083,UDP
itm-mccs,3084,TCP
itm-mccs,3084,UDP
pcihreq,3085,TCP
pcihreq,3085,UDP
jdl-dbkitchen,3086,TCP
jdl-dbkitchen,3086,UDP
asoki-sma,3087,TCP
asoki-sma,3087,UDP
xdtp,3088,TCP
xdtp,3088,UDP
ptk-alink,3089,TCP
ptk-alink,3089,UDP
stss,3090,TCP
stss,3090,UDP
1ci-smcs,3091,TCP
1ci-smcs,3091,UDP
rapidmq-center,3093,TCP
rapidmq-center,3093,UDP
rapidmq-reg,3094,TCP
rapidmq-reg,3094,UDP
panasas,3095,TCP
panasas,3095,UDP
ndl-aps,3096,TCP
ndl-aps,3096,UDP
,3097,TCP
,3097,UDP
itu-bicc-stc,3097,SCTP
umm-port,3098,TCP
umm-port,3098,UDP
chmd,3099,TCP
chmd,3099,UDP
opcon-xps,3100,TCP
opcon-xps,3100,UDP
hp-pxpib,3101,TCP
hp-pxpib,3101,UDP
slslavemon,3102,TCP
slslavemon,3102,UDP
autocuesmi,3103,TCP
autocuesmi,3103,UDP
autocuelog,3104,TCP
autocuetime,3104,UDP
cardbox,3105,TCP
cardbox,3105,UDP
cardbox-http,3106,TCP
cardbox-http,3106,UDP
business,3107,TCP
business,3107,UDP
geolocate,3108,TCP
geolocate,3108,UDP
personnel,3109,TCP
personnel,3109,UDP
sim-control,3110,TCP
sim-control,3110,UDP
wsynch,3111,TCP
wsynch,3111,UDP
ksysguard,3112,TCP
ksysguard,3112,UDP
cs-auth-svr,3113,TCP
cs-auth-svr,3113,UDP
ccmad,3114,TCP
ccmad,3114,UDP
mctet-master,3115,TCP
mctet-master,3115,UDP
mctet-gateway,3116,TCP
mctet-gateway,3116,UDP
mctet-jserv,3117,TCP
mctet-jserv,3117,UDP
pkagent,3118,TCP
pkagent,3118,UDP
d2000kernel,3119,TCP
d2000kernel,3119,UDP
d2000webserver,3120,TCP
d2000webserver,3120,UDP
pcmk-remote,3121,TCP
,3121,UDP
vtr-emulator,3122,TCP
vtr-emulator,3122,UDP
edix,3123,TCP
edix,3123,UDP
beacon-port,3124,TCP
beacon-port,3124,UDP
a13-an,3125,TCP
a13-an,3125,UDP
ctx-bridge,3127,TCP
ctx-bridge,3127,UDP
ndl-aas,3128,TCP
ndl-aas,3128,UDP
netport-id,3129,TCP
netport-id,3129,UDP
icpv2,3130,TCP
icpv2,3130,UDP
netbookmark,3131,TCP
netbookmark,3131,UDP
ms-rule-engine,3132,TCP
ms-rule-engine,3132,UDP
prism-deploy,3133,TCP
prism-deploy,3133,UDP
ecp,3134,TCP
ecp,3134,UDP
peerbook-port,3135,TCP
peerbook-port,3135,UDP
grubd,3136,TCP
grubd,3136,UDP
rtnt-1,3137,TCP
rtnt-1,3137,UDP
rtnt-2,3138,TCP
rtnt-2,3138,UDP
incognitorv,3139,TCP
incognitorv,3139,UDP
ariliamulti,3140,TCP
ariliamulti,3140,UDP
vmodem,3141,TCP
vmodem,3141,UDP
rdc-wh-eos,3142,TCP
rdc-wh-eos,3142,UDP
seaview,3143,TCP
seaview,3143,UDP
tarantella,3144,TCP
tarantella,3144,UDP
csi-lfap,3145,TCP
csi-lfap,3145,UDP
bears-02,3146,TCP
bears-02,3146,UDP
rfio,3147,TCP
rfio,3147,UDP
nm-game-admin,3148,TCP
nm-game-admin,3148,UDP
nm-game-server,3149,TCP
nm-game-server,3149,UDP
nm-asses-admin,3150,TCP
nm-asses-admin,3150,UDP
nm-assessor,3151,TCP
nm-assessor,3151,UDP
feitianrockey,3152,TCP
feitianrockey,3152,UDP
s8-client-port,3153,TCP
s8-client-port,3153,UDP
ccmrmi,3154,TCP
ccmrmi,3154,UDP
jpegmpeg,3155,TCP
jpegmpeg,3155,UDP
indura,3156,TCP
indura,3156,UDP
e3consultants,3157,TCP
e3consultants,3157,UDP
stvp,3158,TCP
stvp,3158,UDP
navegaweb-port,3159,TCP
navegaweb-port,3159,UDP
tip-app-server,3160,TCP
tip-app-server,3160,UDP
doc1lm,3161,TCP
doc1lm,3161,UDP
sflm,3162,TCP
sflm,3162,UDP
res-sap,3163,TCP
res-sap,3163,UDP
imprs,3164,TCP
imprs,3164,UDP
newgenpay,3165,TCP
newgenpay,3165,UDP
sossecollector,3166,TCP
sossecollector,3166,UDP
nowcontact,3167,TCP
nowcontact,3167,UDP
poweronnud,3168,TCP
poweronnud,3168,UDP
serverview-as,3169,TCP
serverview-as,3169,UDP
serverview-asn,3170,TCP
serverview-asn,3170,UDP
serverview-gf,3171,TCP
serverview-gf,3171,UDP
serverview-rm,3172,TCP
serverview-rm,3172,UDP
serverview-icc,3173,TCP
serverview-icc,3173,UDP
armi-server,3174,TCP
armi-server,3174,UDP
t1-e1-over-ip,3175,TCP
t1-e1-over-ip,3175,UDP
ars-master,3176,TCP
ars-master,3176,UDP
phonex-port,3177,TCP
phonex-port,3177,UDP
radclientport,3178,TCP
radclientport,3178,UDP
h2gf-w-2m,3179,TCP
h2gf-w-2m,3179,UDP
mc-brk-srv,3180,TCP
mc-brk-srv,3180,UDP
bmcpatrolagent,3181,TCP
bmcpatrolagent,3181,UDP
bmcpatrolrnvu,3182,TCP
bmcpatrolrnvu,3182,UDP
cops-tls,3183,TCP
cops-tls,3183,UDP
apogeex-port,3184,TCP
apogeex-port,3184,UDP
smpppd,3185,TCP
smpppd,3185,UDP
iiw-port,3186,TCP
iiw-port,3186,UDP
odi-port,3187,TCP
odi-port,3187,UDP
brcm-comm-port,3188,TCP
brcm-comm-port,3188,UDP
pcle-infex,3189,TCP
pcle-infex,3189,UDP
csvr-proxy,3190,TCP
csvr-proxy,3190,UDP
csvr-sslproxy,3191,TCP
csvr-sslproxy,3191,UDP
firemonrcc,3192,TCP
firemonrcc,3192,UDP
spandataport,3193,TCP
spandataport,3193,UDP
magbind,3194,TCP
magbind,3194,UDP
ncu-1,3195,TCP
ncu-1,3195,UDP
ncu-2,3196,TCP
ncu-2,3196,UDP
embrace-dp-s,3197,TCP
embrace-dp-s,3197,UDP
embrace-dp-c,3198,TCP
embrace-dp-c,3198,UDP
dmod-workspace,3199,TCP
dmod-workspace,3199,UDP
tick-port,3200,TCP
tick-port,3200,UDP
cpq-tasksmart,3201,TCP
cpq-tasksmart,3201,UDP
intraintra,3202,TCP
intraintra,3202,UDP
netwatcher-mon,3203,TCP
netwatcher-mon,3203,UDP
netwatcher-db,3204,TCP
netwatcher-db,3204,UDP
isns,3205,TCP
isns,3205,UDP
ironmail,3206,TCP
ironmail,3206,UDP
vx-auth-port,3207,TCP
vx-auth-port,3207,UDP
pfu-prcallback,3208,TCP
pfu-prcallback,3208,UDP
netwkpathengine,3209,TCP
netwkpathengine,3209,UDP
flamenco-proxy,3210,TCP
flamenco-proxy,3210,UDP
avsecuremgmt,3211,TCP
avsecuremgmt,3211,UDP
surveyinst,3212,TCP
surveyinst,3212,UDP
neon24x7,3213,TCP
neon24x7,3213,UDP
jmq-daemon-1,3214,TCP
jmq-daemon-1,3214,UDP
jmq-daemon-2,3215,TCP
jmq-daemon-2,3215,UDP
ferrari-foam,3216,TCP
ferrari-foam,3216,UDP
unite,3217,TCP
unite,3217,UDP
smartpackets,3218,TCP
smartpackets,3218,UDP
wms-messenger,3219,TCP
wms-messenger,3219,UDP
xnm-ssl,3220,TCP
xnm-ssl,3220,UDP
xnm-clear-text,3221,TCP
xnm-clear-text,3221,UDP
glbp,3222,TCP
glbp,3222,UDP
digivote,3223,TCP
digivote,3223,UDP
aes-discovery,3224,TCP
aes-discovery,3224,UDP
fcip-port,3225,TCP
fcip-port,3225,UDP
isi-irp,3226,TCP
isi-irp,3226,UDP
dwnmshttp,3227,TCP
dwnmshttp,3227,UDP
dwmsgserver,3228,TCP
dwmsgserver,3228,UDP
global-cd-port,3229,TCP
global-cd-port,3229,UDP
sftdst-port,3230,TCP
sftdst-port,3230,UDP
vidigo,3231,TCP
vidigo,3231,UDP
mdtp,3232,TCP
mdtp,3232,UDP
whisker,3233,TCP
whisker,3233,UDP
alchemy,3234,TCP
alchemy,3234,UDP
mdap-port,3235,TCP
mdap-port,3235,UDP
apparenet-ts,3236,TCP
apparenet-ts,3236,UDP
apparenet-tps,3237,TCP
apparenet-tps,3237,UDP
apparenet-as,3238,TCP
apparenet-as,3238,UDP
apparenet-ui,3239,TCP
apparenet-ui,3239,UDP
triomotion,3240,TCP
triomotion,3240,UDP
sysorb,3241,TCP
sysorb,3241,UDP
sdp-id-port,3242,TCP
sdp-id-port,3242,UDP
timelot,3243,TCP
timelot,3243,UDP
onesaf,3244,TCP
onesaf,3244,UDP
vieo-fe,3245,TCP
vieo-fe,3245,UDP
dvt-system,3246,TCP
dvt-system,3246,UDP
dvt-data,3247,TCP
dvt-data,3247,UDP
procos-lm,3248,TCP
procos-lm,3248,UDP
ssp,3249,TCP
ssp,3249,UDP
hicp,3250,TCP
hicp,3250,UDP
sysscanner,3251,TCP
sysscanner,3251,UDP
dhe,3252,TCP
dhe,3252,UDP
pda-data,3253,TCP
pda-data,3253,UDP
pda-sys,3254,TCP
pda-sys,3254,UDP
semaphore,3255,TCP
semaphore,3255,UDP
cpqrpm-agent,3256,TCP
cpqrpm-agent,3256,UDP
cpqrpm-server,3257,TCP
cpqrpm-server,3257,UDP
ivecon-port,3258,TCP
ivecon-port,3258,UDP
epncdp2,3259,TCP
epncdp2,3259,UDP
iscsi-target,3260,TCP
iscsi-target,3260,UDP
winshadow,3261,TCP
winshadow,3261,UDP
necp,3262,TCP
necp,3262,UDP
ecolor-imager,3263,TCP
ecolor-imager,3263,UDP
ccmail,3264,TCP
ccmail,3264,UDP
altav-tunnel,3265,TCP
altav-tunnel,3265,UDP
ns-cfg-server,3266,TCP
ns-cfg-server,3266,UDP
ibm-dial-out,3267,TCP
ibm-dial-out,3267,UDP
msft-gc,3268,TCP
msft-gc,3268,UDP
msft-gc-ssl,3269,TCP
msft-gc-ssl,3269,UDP
verismart,3270,TCP
verismart,3270,UDP
csoft-prev,3271,TCP
csoft-prev,3271,UDP
user-manager,3272,TCP
user-manager,3272,UDP
sxmp,3273,TCP
sxmp,3273,UDP
ordinox-server,3274,TCP
ordinox-server,3274,UDP
samd,3275,TCP
samd,3275,UDP
maxim-asics,3276,TCP
maxim-asics,3276,UDP
awg-proxy,3277,TCP
awg-proxy,3277,UDP
lkcmserver,3278,TCP
lkcmserver,3278,UDP
admind,3279,TCP
admind,3279,UDP
vs-server,3280,TCP
vs-server,3280,UDP
sysopt,3281,TCP
sysopt,3281,UDP
datusorb,3282,TCP
datusorb,3282,UDP
Apple Remote Desktop (Net Assistant),3283,TCP
Apple Remote Desktop (Net Assistant),3283,UDP
4talk,3284,TCP
4talk,3284,UDP
plato,3285,TCP
plato,3285,UDP
e-net,3286,TCP
e-net,3286,UDP
directvdata,3287,TCP
directvdata,3287,UDP
cops,3288,TCP
cops,3288,UDP
enpc,3289,TCP
enpc,3289,UDP
caps-lm,3290,TCP
caps-lm,3290,UDP
sah-lm,3291,TCP
sah-lm,3291,UDP
cart-o-rama,3292,TCP
cart-o-rama,3292,UDP
fg-fps,3293,TCP
fg-fps,3293,UDP
fg-gip,3294,TCP
fg-gip,3294,UDP
dyniplookup,3295,TCP
dyniplookup,3295,UDP
rib-slm,3296,TCP
rib-slm,3296,UDP
cytel-lm,3297,TCP
cytel-lm,3297,UDP
deskview,3298,TCP
deskview,3298,UDP
pdrncs,3299,TCP
pdrncs,3299,UDP
ceph,3300,TCP
,3300,UDP
mcs-fastmail,3302,TCP
mcs-fastmail,3302,UDP
opsession-clnt,3303,TCP
opsession-clnt,3303,UDP
opsession-srvr,3304,TCP
opsession-srvr,3304,UDP
odette-ftp,3305,TCP
odette-ftp,3305,UDP
mysql,3306,TCP
mysql,3306,UDP
opsession-prxy,3307,TCP
opsession-prxy,3307,UDP
tns-server,3308,TCP
tns-server,3308,UDP
tns-adv,3309,TCP
tns-adv,3309,UDP
dyna-access,3310,TCP
dyna-access,3310,UDP
mcns-tel-ret,3311,TCP
mcns-tel-ret,3311,UDP
appman-server,3312,TCP
appman-server,3312,UDP
uorb,3313,TCP
uorb,3313,UDP
uohost,3314,TCP
uohost,3314,UDP
cdid,3315,TCP
cdid,3315,UDP
aicc-cmi,3316,TCP
aicc-cmi,3316,UDP
vsaiport,3317,TCP
vsaiport,3317,UDP
ssrip,3318,TCP
ssrip,3318,UDP
sdt-lmd,3319,TCP
sdt-lmd,3319,UDP
officelink2000,3320,TCP
officelink2000,3320,UDP
vnsstr,3321,TCP
vnsstr,3321,UDP
sftu,3326,TCP
sftu,3326,UDP
bbars,3327,TCP
bbars,3327,UDP
egptlm,3328,TCP
egptlm,3328,UDP
hp-device-disc,3329,TCP
hp-device-disc,3329,UDP
mcs-calypsoicf,3330,TCP
mcs-calypsoicf,3330,UDP
mcs-messaging,3331,TCP
mcs-messaging,3331,UDP
mcs-mailsvr,3332,TCP
mcs-mailsvr,3332,UDP
dec-notes,3333,TCP
dec-notes,3333,UDP
directv-web,3334,TCP
directv-web,3334,UDP
directv-soft,3335,TCP
directv-soft,3335,UDP
directv-tick,3336,TCP
directv-tick,3336,UDP
directv-catlg,3337,TCP
directv-catlg,3337,UDP
anet-b,3338,TCP
anet-b,3338,UDP
anet-l,3339,TCP
anet-l,3339,UDP
anet-m,3340,TCP
anet-m,3340,UDP
anet-h,3341,TCP
anet-h,3341,UDP
webtie,3342,TCP
webtie,3342,UDP
ms-cluster-net,3343,TCP
ms-cluster-net,3343,UDP
bnt-manager,3344,TCP
bnt-manager,3344,UDP
influence,3345,TCP
influence,3345,UDP
trnsprntproxy,3346,TCP
trnsprntproxy,3346,UDP
phoenix-rpc,3347,TCP
phoenix-rpc,3347,UDP
pangolin-laser,3348,TCP
pangolin-laser,3348,UDP
chevinservices,3349,TCP
chevinservices,3349,UDP
findviatv,3350,TCP
findviatv,3350,UDP
btrieve,3351,TCP
btrieve,3351,UDP
ssql,3352,TCP
ssql,3352,UDP
fatpipe,3353,TCP
fatpipe,3353,UDP
suitjd,3354,TCP
suitjd,3354,UDP
ordinox-dbase,3355,TCP
ordinox-dbase,3355,UDP
upnotifyps,3356,TCP
upnotifyps,3356,UDP
adtech-test,3357,TCP
adtech-test,3357,UDP
mpsysrmsvr,3358,TCP
mpsysrmsvr,3358,UDP
wg-netforce,3359,TCP
wg-netforce,3359,UDP
kv-server,3360,TCP
kv-server,3360,UDP
kv-agent,3361,TCP
kv-agent,3361,UDP
dj-ilm,3362,TCP
dj-ilm,3362,UDP
nati-vi-server,3363,TCP
nati-vi-server,3363,UDP
creativeserver,3364,TCP
creativeserver,3364,UDP
contentserver,3365,TCP
contentserver,3365,UDP
creativepartnr,3366,TCP
creativepartnr,3366,UDP
tip2,3372,TCP
tip2,3372,UDP
lavenir-lm,3373,TCP
lavenir-lm,3373,UDP
cluster-disc,3374,TCP
cluster-disc,3374,UDP
vsnm-agent,3375,TCP
vsnm-agent,3375,UDP
cdbroker,3376,TCP
cdbroker,3376,UDP
cogsys-lm,3377,TCP
cogsys-lm,3377,UDP
wsicopy,3378,TCP
wsicopy,3378,UDP
socorfs,3379,TCP
socorfs,3379,UDP
sns-channels,3380,TCP
sns-channels,3380,UDP
geneous,3381,TCP
geneous,3381,UDP
fujitsu-neat,3382,TCP
fujitsu-neat,3382,UDP
esp-lm,3383,TCP
esp-lm,3383,UDP
hp-clic,3384,TCP
hp-clic,3384,UDP
qnxnetman,3385,TCP
qnxnetman,3385,UDP
gprs-data,3386,TCP
gprs-sig,3386,UDP
backroomnet,3387,TCP
backroomnet,3387,UDP
cbserver,3388,TCP
cbserver,3388,UDP
ms-wbt-server,3389,TCP
ms-wbt-server,3389,UDP
dsc,3390,TCP
dsc,3390,UDP
savant,3391,TCP
savant,3391,UDP
efi-lm,3392,TCP
efi-lm,3392,UDP
d2k-tapestry1,3393,TCP
d2k-tapestry1,3393,UDP
d2k-tapestry2,3394,TCP
d2k-tapestry2,3394,UDP
dyna-lm,3395,TCP
dyna-lm,3395,UDP
printer-agent,3396,TCP
printer_agent,3396,TCP
printer-agent,3396,UDP
printer_agent,3396,UDP
cloanto-lm,3397,TCP
cloanto-lm,3397,UDP
mercantile,3398,TCP
mercantile,3398,UDP
csms,3399,TCP
csms,3399,UDP
csms2,3400,TCP
csms2,3400,UDP
filecast,3401,TCP
filecast,3401,UDP
fxaengine-net,3402,TCP
fxaengine-net,3402,UDP
nokia-ann-ch1,3405,TCP
nokia-ann-ch1,3405,UDP
nokia-ann-ch2,3406,TCP
nokia-ann-ch2,3406,UDP
ldap-admin,3407,TCP
ldap-admin,3407,UDP
BESApi,3408,TCP
BESApi,3408,UDP
networklens,3409,TCP
networklens,3409,UDP
networklenss,3410,TCP
networklenss,3410,UDP
biolink-auth,3411,TCP
biolink-auth,3411,UDP
xmlblaster,3412,TCP
xmlblaster,3412,UDP
svnet,3413,TCP
svnet,3413,UDP
wip-port,3414,TCP
wip-port,3414,UDP
bcinameservice,3415,TCP
bcinameservice,3415,UDP
commandport,3416,TCP
commandport,3416,UDP
csvr,3417,TCP
csvr,3417,UDP
rnmap,3418,TCP
rnmap,3418,UDP
softaudit,3419,TCP
softaudit,3419,UDP
ifcp-port,3420,TCP
ifcp-port,3420,UDP
bmap,3421,TCP
bmap,3421,UDP
rusb-sys-port,3422,TCP
rusb-sys-port,3422,UDP
xtrm,3423,TCP
xtrm,3423,UDP
xtrms,3424,TCP
xtrms,3424,UDP
agps-port,3425,TCP
agps-port,3425,UDP
arkivio,3426,TCP
arkivio,3426,UDP
websphere-snmp,3427,TCP
websphere-snmp,3427,UDP
twcss,3428,TCP
twcss,3428,UDP
gcsp,3429,TCP
